瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
192,柳林,2021-02-22 20:00,16.1,,,,2.4,,360,,27,,4.9,-2.9,1011.3,,1014.8,,,9,,,,0,0,,,2000,,,9.8,,,,,
192,柳林,2021-02-22 21:00,13.8,,,,1.8,,360,,30,,4.7,-3.5,1012.8,,1016.3,,,9,,,,0,0,,,2000,,,8.6,,,,,
192,柳林,2021-02-22 22:00,12.4,,,,1.8,,360,,30,,4.3,-4.7,1014.1,,1017.6,,,9,,,,0,0,,,2000,,,7.5,,,,,
192,柳林,2021-02-22 23:00,10.8,,,,1.9,,360,,26,,3.4,-7.9,1014.4,,1018,,,9,,,,0,0,,,2000,,,6.1,,,,,
192,柳林,2021-02-23 00:00,9.1,,,,1.5,,90,,24,,2.8,-10.4,1015.3,,1018.9,,,9,,,,0,0,,,2000,,,5,,,,,
192,柳林,2021-02-23 01:00,8.8,,,,2.6,,360,,23,,2.6,-11.2,1015.9,,1019.5,,,9,,,,0,0,,,2000,,,4,,,,,
192,柳林,2021-02-23 02:00,7.4,,,,1.5,,320,,25,,2.6,-11.3,1016.4,,1020,,,9,,,,0,0,,,2000,,,3,,,,,
192,柳林,2021-02-23 03:00,6.8,,,,1.6,,340,,27,,2.7,-10.9,1017.2,,1020.8,,,9,,,,0,0,,,2000,,,2.5,,,,,
192,柳林,2021-02-23 04:00,5.6,,,,2.3,,360,,31,,2.8,-10.2,1017.7,,1021.4,,,9,,,,8,0,,,2000,,,2.2,,,,,
192,柳林,2021-02-23 05:00,5.3,,,,3.8,,360,,28,,2.5,-11.7,1019.1,,1022.8,,,9,,,,9,0,,,2000,,,2,,,,,
192,柳林,2021-02-23 06:00,4.3,,,,1.4,,20,,28,,2.3,-12.6,1019.9,,1023.6,,,9,,,,8,0,,,2000,,,1.7,,,,,
192,柳林,2021-02-23 07:00,2.1,,,,.3,,0,,33,,2.3,-12.5,1020.2,,1023.9,,,9,,,,6,1,,,1988,,,.9,,,,,
192,柳林,2021-02-23 08:00,2,,,,.5,,20,,37,,2.6,-11.1,1020.2,,1023.9,,0,,.11,,,7,1,,,2000,,,1.2,,,,,
192,柳林,2021-02-23 09:00,4.5,,,,1,,70,,30,,2.5,-11.6,1020.5,,1024.2,,.3,,.51,,,8,4,,71,2000,,,4.1,,,,,
192,柳林,2021-02-23 10:00,5.9,,,,.7,,90,,28,,2.6,-11.2,1020.7,,1024.4,,.9,,.99,,,8,8,,70,2000,,,7.7,,,,,
192,柳林,2021-02-23 11:00,8.2,,,,1.7,,90,,19,,2.1,-14.1,1020.2,,1023.8,,1,,1.45,,,8,7,,71,1993,,,11,,,,,
192,柳林,2021-02-23 12:00,10.4,,,,1.1,,50,,18,,2.3,-12.9,1019.7,,1023.3,,1,,2.22,,,7,4,,66,1988,,,15.9,,,,,
192,柳林,2021-02-23 13:00,11.6,,,,1.9,,290,,15,,2,-14.2,1018.5,,1022.1,,1,,2.44,,,7,4,,67,1998,,,18.8,,,,,
192,柳林,2021-02-23 14:00,12.6,,,,1.3,,270,,14,,2,-14.2,1017.6,,1021.1,,1,,2.44,,,7,3,,65,2000,,,19.5,,,,,
192,柳林,2021-02-23 15:00,13.6,,,,1.9,,250,,12,,1.9,-15.3,1017,,1020.5,,1,,1.87,,,7,6,,64,1994,,,17.8,,,,,
192,柳林,2021-02-23 16:00,14,,,,1,,270,,12,,1.9,-15,1017,,1020.5,,1,,1.54,,,6,3,,60,2000,,,15.3,,,,,
192,柳林,2021-02-23 17:00,12.2,,,,2.6,,110,,21,,3,-9.5,1017.3,,1020.9,,1,,.82,,,7,0,,,2000,,,12.3,,,,,
192,柳林,2021-02-23 18:00,10.7,,,,.7,,140,,23,,3,-9.6,1017.8,,1021.4,,.7,,.34,,,5,0,,,2000,,,9.8,,,,,
192,柳林,2021-02-23 19:00,8.6,,,,.5,,290,,33,,3.7,-6.7,1018.4,,1022,,0,,.01,,,8,0,,,2000,,,7.4,,,,,
192,柳林,2021-02-23 20:00,6,,,,.3,,0,,41,,3.8,-6.2,1019,,1022.6,,,9,,,,5,5,,55,2000,,,5.6,,,,,
192,柳林,2021-02-23 21:00,4.5,,,,.1,,0,,45,,3.8,-6.4,1019.6,,1023.3,,,9,,,,6,0,,,2000,,,4.3,,,,,
192,柳林,2021-02-23 22:00,2.7,,,,.2,,0,,50,,3.7,-6.7,1020.1,,1023.8,,,9,,,,0,0,,,1984,,,3,,,,,
192,柳林,2021-02-23 23:00,1.5,,,,.1,,0,,53,,3.6,-7,1020.3,,1024,,,9,,,,0,0,,,2000,,,2,,,,,
192,柳林,2021-02-24 00:00,.4,,,,.1,,0,,53,,3.3,-8,1020.2,,1023.9,,,9,,,,0,0,,,2000,,,1.4,,,,,
192,柳林,2021-02-24 01:00,-.2,,,,.2,,0,,54,,3.2,-8.4,1020.4,,1024.1,,,9,,,,3,0,,,2000,,,1,,,,,
192,柳林,2021-02-24 02:00,-.5,,,,.1,,0,,55,,3.2,-8.4,1020.8,,1024.5,,,9,,,,2,0,,,2000,,,.6,,,,,
192,柳林,2021-02-24 03:00,-1.6,,,,.3,,0,,56,,3,-9.2,1021,,1024.8,,,9,,,,0,0,,,2000,,,.3,,,,,
192,柳林,2021-02-24 04:00,-2.1,,,,0,,0,,58,,3,-9.2,1020.7,,1024.5,,,9,,,,8,0,,,2000,,,0,,,,,
192,柳林,2021-02-24 05:00,-2.2,,,,0,,0,,59,,3.1,-9.1,1021.1,,1024.9,,,9,,,,9,5,,39,2000,,,-.2,,,,,
192,柳林,2021-02-24 06:00,-1.9,,,,.1,,0,,60,,3.2,-8.6,1021.3,,1025.1,,,9,,,,9,7,,40,2000,,,-.2,,,,,
192,柳林,2021-02-24 07:00,-1.5,,,,.2,,0,,56,,3.1,-9.1,1021.8,,1025.6,,,9,,,,9,9,,40,2000,,,0,,,,,
192,柳林,2021-02-24 08:00,.1,,,,0,,0,,57,,3.5,-7.4,1022.5,,1026.2,,0,,.06,,,9,9,,33,2000,,,.2,,,,,
192,柳林,2021-02-24 09:00,3.2,,,,.4,,0,,39,,3,-9.4,1023.1,,1026.8,,.1,,.4,,,9,7,,29,2000,,,2,,,,,
192,柳林,2021-02-24 10:00,4.5,,,,1.2,,70,,29,,2.4,-12,1023.1,,1026.8,,.1,,.6,,,10,8,,31,2000,,,4.9,,,,,
192,柳林,2021-02-24 11:00,5.9,,,,.8,,360,,25,,2.3,-12.6,1022.6,,1026.3,,0,,.9,,,9,7,,32,2000,,,7.5,,,,,
192,柳林,2021-02-24 12:00,6.6,,,,1.1,,70,,21,,2,-14.2,1022.3,,1026,,0,,.97,,,9,3,,29,2000,,,9.2,,,,,
192,柳林,2021-02-24 13:00,8.2,,,,1.1,,70,,18,,2,-14.7,1021.5,,1025.1,,.1,,1.41,,,8,4,,25,2000,,,11.5,,,,,
192,柳林,2021-02-24 14:00,9.5,,,,1.6,,90,,18,,2.1,-13.7,1020.6,,1024.2,,.6,,1.38,,,7,7,,20,1992,,,13.1,,,,,
192,柳林,2021-02-24 15:00,11,,,,1.1,,160,,17,,2.2,-13.1,1019.9,,1023.5,,1,,2.09,,,7,0,,,1994,,,15.8,,,,,
192,柳林,2021-02-24 16:00,10.8,,,,.9,,110,,17,,2.2,-13.3,1019.7,,1023.3,,.7,,1.24,,,8,3,,36,2000,,,13.1,,,,,
192,柳林,2021-02-24 17:00,10.5,,,,.6,,180,,23,,2.9,-9.8,1019.6,,1023.2,,.3,,.53,,,9,8,,34,2000,,,10.6,,,,,
192,柳林,2021-02-24 18:00,9.5,,,,1.4,,200,,23,,2.7,-10.6,1019.6,,1023.2,,0,,.2,,,9,9,,35,2000,,,8.5,,,,,
192,柳林,2021-02-24 19:00,8.1,,,,.9,,230,,26,,2.8,-10.2,1020.3,,1023.9,,0,,.01,,,8,8,,40,2000,,,6.6,,,,,
192,柳林,2021-02-24 20:00,4.6,,,,.1,,0,,39,,3.3,-8.1,1020.7,,1024.4,,,9,,,,4,4,,41,2000,,,4.1,,,,,
192,柳林,2021-02-24 21:00,2.5,,,,.1,,0,,48,,3.5,-7.4,1021.3,,1025,,,9,,,,4,0,,,1999,,,2.7,,,,,
192,柳林,2021-02-24 22:00,1.4,,,,0,,0,,54,,3.6,-6.9,1022.1,,1025.8,,,9,,,,1,0,,,2000,,,1.7,,,,,
192,柳林,2021-02-24 23:00,.5,,,,0,,0,,52,,3.3,-8.2,1022.1,,1025.8,,,9,,,,7,0,,,2000,,,1,,,,,
192,柳林,2021-02-25 00:00,-.5,,,,0,,0,,60,,3.5,-7.3,1021.5,,1025.2,,,9,,,,8,0,,,2000,,,1,,,,,
192,柳林,2021-02-25 01:00,-.7,,,,.1,,0,,62,,3.6,-7,1021.1,,1024.8,,,9,,,,6,0,,,2000,,,.7,,,,,
192,柳林,2021-02-25 02:00,-.9,,,,.2,,0,,63,,3.6,-7,1021.4,,1025.2,,,9,,,,10,1,,65,2000,,,.6,,,,,
192,柳林,2021-02-25 03:00,-.7,,,,.1,,0,,64,,3.7,-6.6,1021.4,,1025.1,,,9,,,,9,7,,62,2000,,,.5,,,,,
192,柳林,2021-02-25 04:00,.1,,,,.1,,0,,66,,4.1,-5.5,1021,,1024.7,,,9,,,,10,8,,9,2000,,,.6,,,,,
192,柳林,2021-02-25 05:00,-.3,,,,0,,0,,66,,4,-5.8,1020.7,,1024.4,,,9,,,,10,8,,59,2000,,,.6,,,,,
192,柳林,2021-02-25 06:00,-.6,,,,.1,,0,,70,,4.1,-5.4,1021,,1024.7,,,9,,,,6,6,,10,1976,,,.6,,,,,
192,柳林,2021-02-25 07:00,-.4,,,,0,,0,,72,,4.3,-4.8,1021.1,,1024.8,,,9,,,,10,8,,9,1925,,,.6,,,,,
192,柳林,2021-02-25 08:00,1.4,,,,0,,0,,70,,4.8,-3.4,1021.2,,1024.9,,0,,.08,,,10,9,,9,1646,,,1.5,,,,,
192,柳林,2021-02-25 09:00,3.5,,,,.2,,0,,68,,5.4,-1.8,1021.2,,1024.9,,0,,.19,,,10,10,,12,1340,,,3.5,,,,,
192,柳林,2021-02-25 10:00,4.6,,,,.2,,0,,67,,5.7,-1,1021.2,,1024.9,,0,,.25,,,8,8,,13,1983,,,4.6,,,,,
192,柳林,2021-02-25 11:00,5.6,,,,.5,,270,,64,,5.8,-.6,1021.2,,1024.9,,0,,.41,,,10,9,,12,1944,,,6.3,,,,,
192,柳林,2021-02-25 12:00,6.5,,0,,.9,,250,,64,,6.2,.1,1020.4,,1024,,0,,.5,,,10,9,,12,1830,,,7.3,,,,,
192,柳林,2021-02-25 13:00,7.1,,,9,1.8,,250,,72,,7.2,2.3,1019.7,,1023.3,,0,,.47,,,10,9,,14,1911,,,7.9,,,,,
192,柳林,2021-02-25 14:00,7.1,,,9,1.3,,290,,75,,7.5,2.9,1019.5,,1023.1,,0,,.43,,,10,3,,20,1561,,,7.9,,,,,
192,柳林,2021-02-25 15:00,7.8,,.1,,.5,,290,,74,,7.8,3.4,1018.9,,1022.5,,0,,.37,,,10,9,,17,1939,,,8.5,,,,,
192,柳林,2021-02-25 16:00,8,,,9,1.7,,320,,75,,8,3.8,1018.6,,1022.2,,0,,.62,,,10,7,,10,1354,,,9.5,,,,,
192,柳林,2021-02-25 17:00,7.1,,,9,1.7,,320,,88,,8.8,5.2,1018.9,,1022.5,,0,,.24,,,10,10,,9,699,,,8,,,,,
192,柳林,2021-02-25 18:00,7,,1.1,,.7,,360,,94,,9.3,6,1019,,1022.6,,0,,.07,,,9,9,,3,481,,,7.3,,,,,
192,柳林,2021-02-25 19:00,6.6,,,9,.7,,360,,95,,9.2,5.8,1019.3,,1022.9,,0,,.01,,,10,9,,2,539,,,6.6,,,,,
192,柳林,2021-02-25 20:00,6.1,,,9,.7,,360,,92,,8.6,4.8,1019.2,,1022.8,,,9,,,,8,8,,9,736,,,6.3,,,,,
192,柳林,2021-02-25 21:00,5.9,,.6,,.8,,360,,91,,8.4,4.5,1019,,1022.7,,,9,,,,10,9,,7,483,,,5.9,,,,,
192,柳林,2021-02-25 22:00,5.5,,,9,.4,,0,,92,,8.2,4.2,1019,,1022.7,,,9,,,,10,10,,6,398,,,5.8,,,,,
192,柳林,2021-02-25 23:00,5.4,,,9,.3,,0,,94,,8.4,4.5,1019,,1022.7,,,9,,,,10,9,,5,311,,,5.6,,,,,
192,柳林,2021-02-26 00:00,5.1,,.8,,.6,,20,,95,,8.3,4.3,1018.2,,1021.9,,,9,,,,10,10,,,312,,,5.5,,,,,
192,柳林,2021-02-26 01:00,5,,,9,.1,,0,,97,,8.4,4.5,1017.9,,1021.6,,,9,,,,10,10,,12,220,,,5.5,,,,,
192,柳林,2021-02-26 02:00,5,,,9,.4,,0,,97,,8.4,4.5,1017.5,,1021.2,,,9,,,,10,9,,12,207,,,5.4,,,,,
192,柳林,2021-02-26 03:00,5,,1.2,,.8,,360,,97,,8.4,4.5,1016.8,,1020.5,,,9,,,,10,9,,12,324,,,5.3,,,,,
192,柳林,2021-02-26 04:00,5.4,,,9,.8,,20,,95,,8.5,4.6,1016.7,,1020.4,,,9,,,,10,4,,8,524,,,5.3,,,,,
192,柳林,2021-02-26 05:00,5.5,,,9,.3,,0,,94,,8.5,4.6,1017.1,,1020.8,,,9,,,,10,10,,8,347,,,5.3,,,,,
192,柳林,2021-02-26 06:00,5.5,,.9,,.4,,0,,96,,8.7,4.9,1017.6,,1021.3,,,9,,,,10,10,,8,336,,,5.4,,,,,
192,柳林,2021-02-26 07:00,5.8,,,9,.6,,360,,92,,8.4,4.5,1017.9,,1021.5,,,9,,,,9,9,,8,563,,,5.4,,,,,
192,柳林,2021-02-26 08:00,6.4,,,9,.7,,20,,88,,8.4,4.5,1018.4,,1022,,0,,.1,,,10,7,,9,921,,,5.6,,,,,
192,柳林,2021-02-26 09:00,7.5,,.3,,1.4,,20,,83,,8.5,4.7,1019,,1022.6,,0,,.33,,,9,7,,8,1256,,,7,,,,,
192,柳林,2021-02-26 10:00,8.4,,,9,1.3,,20,,78,,8.5,4.7,1019,,1022.6,,0,,.52,,,10,9,,10,1766,,,8.6,,,,,
192,柳林,2021-02-26 11:00,9.5,,,9,1.9,,20,,74,,8.7,5,1019,,1022.6,,0,,.74,,,10,9,,9,1953,,,9.8,,,,,
192,柳林,2021-02-26 12:00,11,,,9,3,,70,,69,,9,5.5,1018.7,,1022.3,,.1,,1.24,,,9,9,,9,1977,,,12.5,,,,,
192,柳林,2021-02-26 13:00,12.3,,,9,2.8,,50,,56,,8,3.7,1017.9,,1021.5,,.5,,1.74,,,7,7,,10,1964,,,15.3,,,,,
192,柳林,2021-02-26 14:00,13.1,,,9,4.1,,70,,46,,6.9,1.7,1016.8,,1020.3,,.9,,1.77,,,8,3,,12,1982,,,14.8,,,,,
192,柳林,2021-02-26 15:00,13.6,,,9,3.4,,70,,44,,6.8,1.5,1016.2,,1019.7,,1,,1.68,,,8,0,,,2000,,,14.3,,,,,
192,柳林,2021-02-26 16:00,13.5,,,9,3,,90,,40,,6.2,.1,1016.7,,1020.2,,1,,1.25,,,8,1,,17,1998,,,12.8,,,,,
192,柳林,2021-02-26 17:00,12.1,,,9,1.6,,50,,44,,6.2,.1,1017.4,,1021,,.9,,.78,,,6,2,,65,2000,,,10.6,,,,,
192,柳林,2021-02-26 18:00,11.1,,,9,2.5,,20,,43,,5.7,-1,1018.4,,1022,,0,,.19,,,10,1,,65,2000,,,8.7,,,,,
192,柳林,2021-02-26 19:00,10,,,9,1.7,,50,,46,,5.6,-1.1,1019.3,,1022.9,,0,,0,,,9,8,,60,2000,,,7.2,,,,,
192,柳林,2021-02-26 20:00,9.3,,,9,1.6,,20,,50,,5.8,-.6,1020,,1023.6,,,9,,,,9,7,,62,2000,,,6.3,,,,,
192,柳林,2021-02-26 21:00,8.6,,,9,1.8,,360,,53,,5.9,-.4,1020.9,,1024.5,,,9,,,,10,9,,61,2000,,,5.9,,,,,
192,柳林,2021-02-26 22:00,8.2,,,9,1.5,,360,,55,,6,-.3,1020.9,,1024.5,,,9,,,,10,9,,60,2000,,,5.5,,,,,
192,柳林,2021-02-26 23:00,7.9,,,9,1.9,,20,,56,,6,-.3,1021,,1024.6,,,9,,,,9,9,,61,2000,,,5,,,,,
192,柳林,2021-02-27 00:00,7,,,9,1.3,,20,,58,,5.8,-.7,1021.3,,1024.9,,,9,,,,5,5,,,2000,,,4.1,,,,,
192,柳林,2021-02-27 01:00,6.8,,,,.7,,20,,60,,5.9,-.4,1021.9,,1025.5,,,9,,,,9,7,,66,2000,,,3.9,,,,,
192,柳林,2021-02-27 02:00,5.9,,,,.7,,20,,64,,5.9,-.4,1022.5,,1026.2,,,9,,,,6,6,,65,2000,,,3.1,,,,,
192,柳林,2021-02-27 03:00,4.6,,,,1.1,,20,,72,,6.1,0,1022.9,,1026.6,,,9,,,,5,2,,13,2000,,,2.4,,,,,
192,柳林,2021-02-27 04:00,4.9,,,,.7,,20,,69,,6,-.3,1023.1,,1026.8,,,9,,,,5,5,,14,2000,,,2.4,,,,,
192,柳林,2021-02-27 05:00,4.5,,,,.5,,20,,72,,6.1,-.1,1023.5,,1027.2,,,9,,,,8,8,,13,2000,,,2.4,,,,,
192,柳林,2021-02-27 06:00,4.8,,,,.1,,0,,74,,6.3,.5,1024.2,,1027.9,,,9,,,,9,9,,14,2000,,,3.5,,,,,
192,柳林,2021-02-27 07:00,4.8,,,,0,,0,,73,,6.2,.3,1024.7,,1028.4,,,9,,,,9,9,,14,1994,,,3.7,,,,,
192,柳林,2021-02-27 08:00,5.8,,,,.2,,0,,70,,6.4,.7,1025.4,,1029.1,,0,,.05,,,9,9,,14,1999,,,4.5,,,,,
192,柳林,2021-02-27 09:00,7,,,,.2,,0,,63,,6.3,.4,1026.3,,1030,,0,,.18,,,10,10,,14,2000,,,5.6,,,,,
192,柳林,2021-02-27 10:00,8.5,,,,2.5,,70,,56,,6.2,.2,1026.8,,1030.4,,0,,.47,,,10,9,,13,2000,,,7.5,,,,,
192,柳林,2021-02-27 11:00,9.5,,,,3.4,,50,,52,,6.2,.1,1026.8,,1030.4,,0,,1.03,,,9,9,,13,2000,,,9.8,,,,,
192,柳林,2021-02-27 12:00,9.8,,,,3.6,,70,,50,,6.1,-.1,1026.6,,1030.2,,.1,,1.39,,,8,5,,13,1991,,,10.6,,,,,
192,柳林,2021-02-27 13:00,10.7,,,,3.1,,70,,48,,6.2,.1,1025.8,,1029.4,,.4,,1.62,,,7,7,,14,1978,,,13.1,,,,,
192,柳林,2021-02-27 14:00,12,,,,3.1,,70,,45,,6.3,.4,1025,,1028.6,,1,,2.46,,,5,2,,15,1953,,,16.4,,,,,
192,柳林,2021-02-27 15:00,12.3,,,,2.6,,70,,44,,6.2,.3,1024.4,,1028,,1,,2.28,,,4,0,,,2000,,,15.8,,,,,
192,柳林,2021-02-27 16:00,11.5,,,,2.8,,90,,43,,5.8,-.6,1024.6,,1028.2,,1,,1.61,,,5,0,,,1995,,,12.7,,,,,
192,柳林,2021-02-27 17:00,10.8,,,,2.2,,70,,44,,5.7,-.9,1024.7,,1028.3,,1,,.76,,,6,4,,59,2000,,,10.3,,,,,
192,柳林,2021-02-27 18:00,9.2,,,,2.2,,90,,48,,5.6,-1.2,1025.4,,1029,,.2,,.27,,,6,4,,58,2000,,,8.3,,,,,
192,柳林,2021-02-27 19:00,7.9,,,,.8,,90,,52,,5.6,-1.3,1026.3,,1029.9,,0,,.01,,,6,0,,,2000,,,6.3,,,,,
192,柳林,2021-02-27 20:00,7.4,,,,1.3,,50,,53,,5.5,-1.5,1027,,1030.7,,,9,,,,7,1,,56,2000,,,5.1,,,,,
192,柳林,2021-02-27 21:00,6.7,,,,1,,20,,55,,5.4,-1.7,1027.1,,1030.8,,,9,,,,9,6,,59,2000,,,4.8,,,,,
192,柳林,2021-02-27 22:00,5.6,,,,1.5,,360,,61,,5.6,-1.3,1026.9,,1030.6,,,9,,,,9,6,,58,1999,,,4.3,,,,,
192,柳林,2021-02-27 23:00,5,,,,.8,,20,,63,,5.5,-1.4,1026.8,,1030.5,,,9,,,,10,6,,57,2000,,,3.9,,,,,
192,柳林,2021-02-28 00:00,4.9,,,,1.7,,360,,63,,5.5,-1.5,1026.3,,1030,,,9,,,,8,4,,,2000,,,3.5,,,,,
192,柳林,2021-02-28 01:00,4.3,,,,.7,,340,,66,,5.5,-1.5,1026.4,,1030.1,,,9,,,,9,9,,55,2000,,,3.2,,,,,
192,柳林,2021-02-28 02:00,3.7,,,,.6,,360,,68,,5.4,-1.6,1026.5,,1030.2,,,9,,,,8,8,,54,2000,,,2.9,,,,,
192,柳林,2021-02-28 03:00,3.6,,,,1,,340,,70,,5.6,-1.3,1026.4,,1030.1,,,9,,,,9,6,,51,2000,,,2.7,,,,,
192,柳林,2021-02-28 04:00,3.2,,,,.2,,0,,73,,5.6,-1.1,1025.9,,1029.6,,,9,,,,10,8,,46,2000,,,2.9,,,,,
192,柳林,2021-02-28 05:00,3.5,,,,.4,,0,,75,,5.9,-.5,1025.8,,1029.5,,,9,,,,9,9,,42,1997,,,3,,,,,
192,柳林,2021-02-28 06:00,3.9,,,,.4,,0,,73,,5.9,-.5,1025.9,,1029.6,,,9,,,,10,9,,33,2000,,,3.5,,,,,
192,柳林,2021-02-28 07:00,3.1,,,,.5,,360,,77,,5.9,-.5,1025.6,,1029.3,,0,,0,,,9,7,,35,1938,,,3,,,,,
192,柳林,2021-02-28 08:00,3.7,,,,0,,0,,79,,6.2,.3,1025.7,,1029.4,,0,,.08,,,10,9,,33,1972,,,3.9,,,,,
192,柳林,2021-02-28 09:00,5,,,,.1,,0,,72,,6.2,.3,1025.8,,1029.5,,0,,.26,,,10,9,,16,1997,,,5.4,,,,,
192,柳林,2021-02-28 10:00,7.1,,,,1.1,,20,,64,,6.4,.7,1025.3,,1029,,0,,.61,,,10,9,,17,2000,,,7.9,,,,,
192,柳林,2021-02-28 11:00,9.3,,,,2,,360,,57,,6.7,1.2,1025.1,,1028.7,,.3,,1.4,,,10,6,,17,1917,,,12.5,,,,,
192,柳林,2021-02-28 12:00,10.6,,,,.7,,250,,57,,7.3,2.4,1024.3,,1027.9,,.8,,1.98,,,8,8,,20,1994,,,16.1,,,,,
192,柳林,2021-02-28 13:00,10.8,,,,1.6,,90,,59,,7.6,3,1022.9,,1026.5,,0,,1.17,,,9,9,,14,1999,,,14,,,,,
192,柳林,2021-02-28 14:00,11.3,,,9,.5,,90,,61,,8.1,4,1022,,1025.6,,0,,.61,,,9,9,,12,1889,,,12.6,,,,,
192,柳林,2021-02-28 15:00,11.2,,0,,.5,,90,,66,,8.7,5,1021.8,,1025.4,,0,,.52,,,9,9,,11,1954,,,12.3,,,,,
192,柳林,2021-02-28 16:00,10.4,,,9,1.4,,320,,74,,9.3,5.9,1021.9,,1025.5,,0,,.4,,,10,10,,12,2000,,,11.5,,,,,
192,柳林,2021-02-28 17:00,9.4,,,9,1.6,,320,,84,,9.9,6.8,1022,,1025.6,,0,,.2,,,10,10,,11,1929,,,10.3,,,,,
192,柳林,2021-02-28 18:00,8.8,,.2,,1.2,,320,,91,,10.3,7.4,1022.1,,1025.7,,0,,.13,,,10,10,,12,1550,,,9.6,,,,,
192,柳林,2021-02-28 19:00,8.8,,,9,1.4,,270,,93,,10.5,7.7,1021.6,,1025.2,,0,,0,,,10,10,,15,1275,,,8.8,,,,,
192,柳林,2021-02-28 20:00,8.3,,,9,1.4,,320,,94,,10.2,7.3,1021.9,,1025.5,,,9,,,,3,3,,15,865,,,8.5,,,,,
192,柳林,2021-02-28 21:00,8.3,,,9,1.1,,320,,94,,10.2,7.3,1021.7,,1025.3,,,9,,,,6,6,,14,938,,,8.3,,,,,
192,柳林,2021-02-28 22:00,8.5,,,9,.9,,290,,93,,10.3,7.4,1021.5,,1025.1,,,9,,,,0,0,,,974,,,8.3,,,,,
192,柳林,2021-02-28 23:00,8.3,,,9,.8,,290,,94,,10.2,7.3,1020.9,,1024.5,,,9,,,,8,8,,16,1075,,,8.1,,,,,
192,柳林,2021-03-01 00:00,8.1,,0,,.3,,0,,94,,10.1,7.1,1020.1,,1023.7,,,9,,,,0,0,,,867,,,8,,,,,
192,柳林,2021-03-01 01:00,8,,,,.1,,0,,95,,10.2,7.2,1019.6,,1023.2,,,9,,,,0,0,,,768,,,8,,,,,
192,柳林,2021-03-01 02:00,7.8,,,,.2,,0,,96,,10.1,7.1,1018.9,,1022.5,,,9,,,,3,3,,18,669,,,7.8,,,,,
192,柳林,2021-03-01 03:00,7.5,,,,0,,0,,97,,10,7,1018.2,,1021.8,,,9,,,,9,7,,19,567,,,7.5,,,,,
192,柳林,2021-03-01 04:00,7.3,,,,.2,,0,,97,,9.9,6.8,1017.5,,1021.1,,,9,,,,10,9,,19,554,,,7.4,,,,,
192,柳林,2021-03-01 05:00,7.3,,,,.7,,270,,98,,9.9,6.9,1017.6,,1021.2,,,9,,,,9,9,,11,606,,,7,,,,,
192,柳林,2021-03-01 06:00,7.5,,,,.1,,0,,97,,10,7,1017.1,,1020.7,,,9,,,,9,9,,9,627,,,7.5,,,,,
192,柳林,2021-03-01 07:00,7.6,,,,.5,,270,,97,,10.1,7.1,1016.9,,1020.5,,0,,0,,,10,10,,8,676,,,7.8,,,,,
192,柳林,2021-03-01 08:00,7.9,,,,.7,,290,,96,,10.2,7.2,1016.4,,1020,,0,,.02,,,10,10,,7,507,,,8,,,,,
192,柳林,2021-03-01 09:00,8.1,,.1,,.3,,0,,97,,10.4,7.6,1016.2,,1019.8,,0,,.07,,,10,10,,6,498,,,8.5,,,,,
192,柳林,2021-03-01 10:00,8.3,,,9,.2,,0,,98,,10.6,7.9,1015.1,,1018.7,,0,,.13,,,10,10,,6,306,,,9,,,,,
192,柳林,2021-03-01 11:00,8.6,,,9,1.2,,290,,98,,10.9,8.2,1013.8,,1017.4,,0,,.32,,,10,10,,4,198,,,10.2,,,,,
192,柳林,2021-03-01 12:00,9.2,,3.5,,.2,,0,,99,,11.5,9,1012.4,,1016,,0,,.45,,,10,10,,,201,,,11.1,,,,,
192,柳林,2021-03-01 13:00,14,,,9,2,,160,,100,,15.9,13.9,1010,,1013.5,,0,,.48,,,10,9,,,387,,,12.5,,,,,
192,柳林,2021-03-01 14:00,15.1,,,9,3.4,,160,,94,,16.1,14.1,1008.4,,1011.9,,0,,.33,,,10,9,,2,977,,,13.5,,,,,
192,柳林,2021-03-01 15:00,15.3,,9.7,,2.3,,160,,95,,16.4,14.4,1006.7,,1010.2,,0,,.18,,,10,10,,2,666,,,13.5,,,,,
192,柳林,2021-03-01 16:00,15.5,,,9,2.2,,140,,95,,16.6,14.6,1005.4,,1008.9,,0,,.1,,,10,9,,2,697,,,13.6,,,,,
192,柳林,2021-03-01 17:00,15.6,,,9,2.9,,160,,95,,16.7,14.7,1004.1,,1007.6,,0,,.12,,,10,10,,2,524,,,13.8,,,,,
