일자,요일,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,조식메뉴,중식메뉴,석식메뉴,중식계,석식계
2019-01-04,금,2985,218,234,65,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이 잣죽/쌀밥 (쌀:국내산) 쇠고기샤브국  멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 두부김치국  언양식불고기  삼치구이  물미역무침  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 북어계란국  미트볼떡조림 (돼지고기:국내산,소고기:호주산) 도토리묵무침  호박나물  포기김치 (김치:국내산) ",668.0,482.0
2019-01-07,월,2985,113,211,439,0.0,모닝롤/초코핫케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 호박젓국찌개  구이김  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시래기국  쇠고기숙주볶음  늙은호박전  부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  매운돼지갈비찜  연두부*양념장  물파래무침  포기김치 (김치:국내산) ,1072.0,407.0
2019-01-08,화,2985,98,223,444,0.0,모닝롤/식빵피자  우유/주스 계란후라이 참치야채/쌀밥 (쌀:국내산) 냉이된장국  모듬묵*장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  치즈함박스테이크  고등어구이  청경채생채  포기김치 (김치:국내산) ,"멸치주먹밥 (쌀:국내산) 잔치국수  유린기  매쉬드포테이토  무피클  포기김치 (배추,고추가루:국내산) ",839.0,417.0
2019-01-09,수,2985,85,225,0,0.0,모닝롤/땅콩크림빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 매생이굴국  브로컬리들깨무침  포기김치 (김치:국내산) ,비빔밥 (쌀:국내산) 맑은국  치킨핑거*요거트소스  하와이안샐러드  검정콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭곰탕  오징어볶음  오꼬노미야끼계란말이  가지나물  배추겉절이 (김치:국내산) ,778.0,335.0
2019-01-10,목,2985,94,243,363,0.0,모닝롤/바나나샌드  우유/주스 계란후라이 야채죽/쌀밥 (쌀:국내산) 선지해장국  미역줄기볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  탕수육  감자프리타타  깻잎지  깍두기 (김치:국내산) ,닭갈비볶음밥 (쌀:국내산) 가쯔오국  크림카레우동  해물까스*칠리소스  양배추샐러드/귤  포기김치 (김치:국내산) ,767.0,475.0
2019-01-11,금,2985,177,251,1,0.0,모닝롤/조각케익  우유/주스 계란후라이 호박죽/쌀밥 (쌀:국내산) 바지락국  무채나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  고추잡채*꽃빵  메밀전  시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물순두부찌개  닭데리야끼구이  셀프무쌈말이  세발나물  포기김치 (김치:국내산) ,627.0,430.0
2019-01-14,월,2985,99,186,487,0.0,모닝롤/찐빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 북어국 (북어:러시아) 진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 알탕  돈육굴소스볶음 (돈육:국내산) 감자채볶음  마늘쫑무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 김치찌개 (돈육:국내산) 굴비구이  모듬소세지볶음  파래김*양념장  깍두기 (김치:국내산) ,1163.0,573.0
2019-01-15,화,2985,71,223,417,0.0,"모닝롤/씨크립샌드  우유/주스 스크램블에그 닭죽/쌀밥 (쌀,닭:국내산) 근대국  땅콩조림  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 어묵국  등갈비김치말이 (등갈비:국내산) 해파리냉채  치커리유자청생채  알타리김치 (김치:국내산) ,"목살필라프 (쌀,돈육:국내산) 팽이가쯔오장국  로제파스타  키위드레싱샐러드  마늘빵/주스  포기김치 (김치:국내산) ",963.0,569.0
2019-01-16,수,2985,80,228,0,0.0,모닝롤/사과파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 소고기무국 (소고기:호주산) 곰피초장  포기김치 (김치:국내산) ,"짜장덮밥 (쌀,돈육:국내산) 맑은국  유산슬 (소고기:호주산) 군만두  단무지/오렌지  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 된장찌개  돈육장조림 (돈육:국내산) 해물김치전  콩나물무침  포기김치 (김치:국내산) ,1021.0,356.0
2019-01-17,목,2985,71,247,326,0.0,모닝롤/에그샌드  우유/주스 계란후라이 밤죽/쌀밥 (쌀:국내산) 동태찌개 (동태:러시아) 열무된장나물  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 봄동된장국  쇠고기낙지볶음 (소고기:호주,낙지:중국) 두부스테이크  오이무침  배추겉절이 (김치:국내산) ",오므라이스 (쌀:국내산) 미역장국  모듬튀김*칠리소스  멕시칸샐러드  수제피클  포기김치 (김치:국내산) ,837.0,515.0
2019-01-18,금,2985,196,276,1,0.0,모닝롤/핫도그  우유/주스 계란후라이 홍게살죽/쌀밥 (쌀:국내산) 홍합탕  김잔파무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물김치국  순살파닭 (닭:국내산) 실곤약초무침  우엉조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장 (닭:국내산) 해물청경채볶음  버섯잡채  아삭고추무침  포기김치 (김치:국내산) ,585.0,386.0
2019-01-21,월,2985,114,199,468,0.0,"모닝롤/꿀호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 감자국  김자반  포기김치 (배추:국산,고추가루:중국) ","쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기 (쇠고기:호주산) 야채계란찜  오이사과무침  포기김치 (배추:국산,고추가루:중국) ","쌀밥/잡곡밥 (쌀:국내산) 차돌박이찌개 (차돌박이:미국산) 주꾸미볶음  두부새싹구이  부추생채  포기김치 (배추:국산,고추가루:중국) ",1270.0,579.0
2019-01-22,화,2985,73,230,436,0.0,"모닝롤/참치샌드  우유/주스 스크램블에그 양송이죽/쌀밥 (쌀:국내산) 버섯매운탕 (쇠고기:호주산) 꽈리고추찜  포기김치 (배추:국산,고추가루:중국) ","쌀밥/잡곡밥 (쌀:국내산) 배추된장국  닭볶음탕 (닭:국내산) 새송이버섯전  청경채생채  알타리김치 (배추:국산,고추가루:중국) ","참치회덮밥 (쌀:국내산) 미소장국  또띠아피자  과일샐러드  락교  포기김치 (배추:국산,고추가루:중국) ",889.0,564.0
2019-01-23,수,2985,86,224,0,0.0,"모닝롤/단팥빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 대구탕  두부양념조림  포기김치 (배추:국산,고추가루:중국) ","콩나물밥 (쌀:국내,쇠고기:호주) 맑은국  생선까스*탈탈소스  파스타샐러드 (쇠고기:호주산) 오복지무침  포기김치 (배추:국산,고추가루:중국) ","쌀밥/잡곡밥 (쌀:국내산) 아욱국  돈육강정 (돈육:국내산) 신김치도토리묵  숙주나물  깍두기 (배추:국산,고추가루:중국) ",958.0,392.0
2019-01-24,목,2985,91,241,401,0.0,"모닝롤/햄치즈샌드  우유/주스 계란후라이 쇠고기죽/쌀밥 (쌀:국내,쇠고기:호주) 김치두부국  느타리호박볶음  포기김치 (배추:국산,고추가루:중국) ","쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  누룽지탕수육 (돈육:국내산) 오징어초무침  취나물  포기김치 (배추:국산,고추가루:중국) ","김치주먹밥 (쌀:국내산) 쌀국수 (닭:국내산) 국물떡볶이  시저샐러드  요플레  포기김치 (배추:국산,고추가루:중국) ",827.0,520.0
2019-01-25,금,2985,186,267,1,0.0,"모닝롤/크로와상  우유/주스 계란후라이 고구마죽/쌀밥 (쌀:국내산) 오징어국  어묵볶음  포기김치 (배추:국산,고추가루:중국) ","쌀밥/잡곡밥 (쌀:국내산) 수제비국  짬뽕불고기 (돈육:국내산) 멸치호두볶음  도라지나물  배추겉절이 (배추:국산,고추가루:중국) ","쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개 (돈육:국내산) 닭갈비 (닭:국내산) 동태전  물파래무침  포기김치 (배추:국산,고추가루:중국) ",667.0,431.0
2019-01-28,월,2985,94,203,426,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 무채국  진미채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  김치제육볶음  사과고구마그라탱  브로컬리들깨찜  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  양념갈비찜 (돼지고기:국내산) 탕평채  미역레몬초무침  포기김치 (김치:국내산) ,1140.0,511.0
2019-01-29,화,2985,61,219,385,0.0,"모닝롤/토마토샌드  우유/주스 스크램블에그 닭죽/쌀밥 (쌀,닭:국내산) 북어해장국  땅콩조림  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 새알만두국  양파치킨  돈육잡채  유채나물/치킨무  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 나가사끼짬뽕  순대야채볶음  딸기드레싱샐러드  매실주스  포기김치 (김치:국내산) ,968.0,278.0
2019-01-30,수,2985,66,226,1,0.0,모닝롤/소보루빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 콩나물국  치커리사과무침  포기김치 (김치:국내산) ,"카레덮밥 (쌀:국내산,돈육:국내산) 유부장국  새우까스*칠리소스  쫄면무침  오이무침  포기김치 (김치:국내산) ",    자기개발의날        ,679.0,0.0
2019-01-31,목,2985,96,218,325,0.0,모닝롤/인절미샌드  우유/주스 계란후라이 단팥죽/쌀밥 (쌀:국내산) 꽃게탕  마늘쫑볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 청국장찌개  갈치구이  비엔나감자볶음  콩나물겨자채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥  옛날왕돈까스  옥수수스프  감자범벅/피클  양배추샐러드/주스  포기김치 (김치:국내산) ,765.0,524.0
2019-02-01,금,2806,283,180,2,0.0,모닝롤/고구마파이  우유/주스 계란후라이 야채죽/쌀밥 (쌀:국내산) 바지락국  새송이버섯볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시금치국  동파삼겹수육  해물파전  간장깻잎지  포기김치 (김치:국내산) ,쌀밥/잡곡밥  참치김치찌개  소고기모듬장조림  셀프무쌈말이  구이김  알타리김치 (김치:국내산) ,804.0,171.0
2019-02-07,목,2806,392,101,447,0.0,모닝롤/핫케익  우유/주스 계란후라이 견과류죽/쌀밥 (쌀:국내산) 김치두부국  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 열무된장국  훈제오리구이  매운어묵볶음  쌈무/부추생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  양념치킨  견과류조림  무생채  포기김치 (김치:국내산) ,1144.0,553.0
2019-02-08,금,2806,373,190,3,0.0,모닝롤/찐빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 시래기국  멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 황태국  제육볶음  들깨버섯무침  숙주나물  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기국  해물누룽지탕  미트볼케찹조림  양념깻잎지  포기김치 (김치:국내산) ,970.0,532.0
2019-02-11,월,2806,67,159,758,0.0,모닝롤/초코핫케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 콩나물국  두부쑥갓무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  소불고기 (소고기:호주산) 계란말이  실곤약초무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  닭볶음탕 (닭:국내산) 부추호박전  오이사과생채  포기김치 (김치:국내산) ,1459.0,772.0
2019-02-12,화,2806,51,240,648,0.0,모닝롤/와플  우유/주스 스크램블에그 땅콩죽/쌀밥 (쌀:국내산) 동태찌개 (동태:러시아산) 아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  돈육장조림 (돈육:국내산) 옥수수전  물미역*초장  포기김치 (김치:국내산) ,볶음밥*짜장소스 (쌀:국내산) 가쯔오장국  사천식탕수육 (돈육:국내산) 콘샐러드  단무지/주스  포기김치 (김치:국내산) ,1102.0,649.0
2019-02-13,수,2806,61,231,0,0.0,모닝롤/애플파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 조랭이미역국  쥐포무침  포기김치 (김치:국내산) ,"낙지비빔밥 (쌀:국내,낙지:중국산) 맑은국  메추리알조림  고구마튀김  오복지무침  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 근대국  돈육간장볶음 (돈육:국내산) 마파두부 (돈육:국내산) 콩나물무침  포기김치 (김치:국내산) ,1044.0,497.0
2019-02-14,목,2806,73,239,605,0.0,모닝롤/씨크립샌드  우유/주스 계란후라이 표고버섯죽/쌀밥 (쌀:국내산) 호박젓국찌개  브로컬리초장  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  미니채소떡갈비 (소고기:호주,돈육:국내) 카레감자채볶음  양배추쌈*쌈장  포기김치 (김치:국내산) ",참치주먹밥 (쌀:국내산) 우동  케이준샐러드  또띠아견과칩  오이피클/과일  포기김치 (김치:국내산) ,963.0,578.0
2019-02-15,금,2806,159,278,1,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 녹두죽/쌀밥 (쌀:국내산) 홍합탕  시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 봄동된장국  오징어볶음 (오징어:뉴질랜드) 연두부*양념장  미역줄기볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장 (소고기:호주산) 탕수어 (동태살:러시아) 우엉잡채  취나물  포기김치 (김치:국내산) ,682.0,450.0
2019-02-18,월,2806,104,195,728,0.0,모닝롤/꿀호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 냉이된장국  명엽채무침  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개 (돈육:국내산) 치즈함박스테이크 (돈육:국내산,수입산) 새송이버섯전  유채나물  포기김치 (김치:국내산) ",쌀밥/잡곡밥 (쌀:국내산) 얼갈이국  돈육굴소스볶음 (돈육:국내산) 홍어채무침  세발나물  포기김치 (김치:국내산) ,1314.0,678.0
2019-02-19,화,2806,62,228,663,0.0,모닝롤/야채샌드  우유/주스 스크램블에그 잣죽/쌀밥 (쌀:국내산) 감자국  꽈리고추찜  포기김치 (김치:국내산) ,쌀밥/오곡밥 (쌀:국내산) 차돌박이찌개 (차돌박이:미국산) 굴비구이  오징어야채무침  보름나물/구이김  부럼/포기김치 (김치:국내산) ,김치볶음밥/계란 (쌀:국내산) 가쯔오장국  탄두리치킨 (닭:국내산) 딸기드레싱샐러드  오렌지  포기김치 (김치:국내산) ,1052.0,653.0
2019-02-20,수,2806,65,241,0,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 대구탕  느타리호박볶음  포기김치 (김치:국내산) ,곤드레밥*양념장 (쌀:국내산) 맑은국  치킨핑거 (닭:국내산) 김치찐만두  무생채/요플레  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 매운버섯국 (소고기:호주산) 가자미튀김  모듬소세지구이  진미채무침  깍두기 (김치:국내산) ,1005.0,472.0
2019-02-21,목,2806,81,269,540,0.0,모닝롤/고구마샌드  우유/주스 계란후라이 호박죽/쌀밥 (쌀:국내산) 황태국 (황태:러시아) 가지나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 아욱국  돼지갈비찜 (돈육:국내산) 시금치프리타타  오이무침  알타리김치 (김치:국내산) ,"목살필라프 (쌀:국내산,돈육:국내) 미니잔치국수  생선까스*칠리소스  콥샐러드  무피클/사과주스  포기김치 (김치:국내산) ",955.0,620.0
2019-02-22,금,2806,178,301,1,0.0,모닝롤/마늘빵  우유/주스 계란후라이 해물죽/쌀밥 (쌀:국내산) 맑은만두육개장 (소고기:소주산) 땅콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개 (돈육:국내산) 언양식불고기  맛살냉채  마늘쫑건새우볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 오징어국 (오징어:뉴질랜드) 닭갈비 (닭:국내산) 동그랑땡전  참나물생채  포기김치 (김치:국내산) ,631.0,478.0
2019-02-25,월,2806,122,214,752,0.0,모닝롤/찐빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 어묵탕  시금치나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  버섯불고기  두부양념조림  참나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  류산슬  돈육잡채  물파래무침  포기김치 (김치:국내산) ,1299.0,645.0
2019-02-26,화,2806,109,239,644,0.0,모닝롤/피자빵  우유/주스 스크램블에그 견과류죽/쌀밥 (쌀:국내산) 연두부탕  모듬묵*장  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 쇠고기미역국 (쇠고기:호주산) 미트볼칠리조림 (돼지고기:국내산) 고등어구이  숙주나물  배추겉절이 (배추,고추가루:국내산) ",유부초밥 (쌀:국내산) 짬뽕  깐풍기  생과일플레인샐러드  단무지  포기김치 (김치:국내산) ,924.0,566.0
2019-02-27,수,2806,100,274,0,0.0,모닝롤/사과파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 된장찌개  도라지나물  포기김치 (김치:국내산) ,비빔밥 (쌀:국내산) 유부장국  오징어튀김  떡밤초  음료  포기김치 (김치:국내산) ,    *  자기계발의날  *    ,944.0,0.0
